uuid	hubmap_id	status	is_protected	data_type	group_name	has_uuids	number_of_uuids
34730c1fb6e55ece2567c4ffe53ca466	HBM938.FTBC.347	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
dcb845c82041eeb07020dec84e03ea97	HBM878.HZJK.366	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	4
fc1fe65af3d66d6e12b402647d16d9a0	HBM886.SLWK.262	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
80de47fcd4ddb11de36af71dfdfa7b90	HBM833.HFSG.364	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
2100db577dfa010580c35518472e0e7f	HBM656.KZXP.658	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
45aadbf99c097775e6004a978b5a731b	HBM678.FRJC.827	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
79e94dcf00267a0fe71e88c7d1e8d3c8	HBM848.DKKR.789	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
5f13e1e3140b58650018ec44ecad720c	HBM453.SZCH.656	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
055730a8c5486ec9bf66af90102e5626	HBM396.JHNS.692	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	4
1b015d3b973ac6510bbb40f4112f0486	HBM975.WHWM.552	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
1ee969676fc2b7081e6d4c6db6eccd74	HBM585.GLSD.853	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
d2f1ba23eddf1484f4a794444a6536ee	HBM572.QTTV.726	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
1bb63db033b3f7206a4d8c4ac4db1564	HBM659.MPZT.644	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
12adb09fef9ef119227ecbe87b41dcc2	HBM894.VJNM.258	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
1fb5bcc68099ff64c34809153de0c5cc	HBM257.JTGD.599	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
e9ea23ec5a0dbf788fc66ecea4441550	HBM725.NLKP.539	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
3a4b776346bfc561712eaf915dda6200	HBM882.XFHR.889	Published	True	SNARE-RNAseq2	University of California San Diego TMC	True	6
7277b2460f9c548004496508684a90ef	HBM596.FQNZ.472	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	True	27
43c43f3fd7fbe61b9d8fed131d956101	HBM482.PNPS.853	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	True	27
37acb2625dbd65733a8d95069ec00f95	HBM493.GFHZ.686	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	True	27
0eb5e457b4855ce28531bc97147196b6	HBM253.ZBQP.383	Published	True	scRNAseq-10xGenomics-v2	EXT - Human Cell Atlas	True	27
e2cecf936604e667aa8df81dccec1bc7	HBM599.GLRZ.888	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
11b3087c2796bc0694c0a8ff6bd189cd	HBM233.CCCX.767	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
740ca3fb637ca2a80bafd05eb8d3e72a	HBM837.FPWJ.865	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
035ba4d304de02aff6179dbc8adf8dc6	HBM743.FBJP.586	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
f2fd5839eb68545df62be05f27df8ed7	HBM938.GJXR.224	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
6dd798f989cff7b0bbefa30f83fa12f0	HBM756.PWKH.456	Published	True	scRNAseq-10xGenomics-v3	TMC - University of Connecticut	False	0
b072f4cd569ee74ded545aae4fc04d84	HBM855.LCDD.636	Published	True	sciATACseq	California Institute of Technology TMC	True	11
a6a7f2b0b419aefb6f8ffb9bfa9ce7d5	HBM275.JHWK.637	Published	True	sciATACseq	California Institute of Technology TMC	True	4
7e4c58d746cdd5b36503a12c38974b0a	HBM952.DHTN.758	Published	True	sciATACseq	California Institute of Technology TMC	True	11
a0df02bda8befa491f86b0d41f2810ed	HBM594.TSSQ.952	Published	True	sciATACseq	California Institute of Technology TMC	True	4
ead5cc01250b4f9ea73dd91503c313a5	HBM448.BWHR.498	Published	True	sciATACseq	California Institute of Technology TMC	True	4
616a1aa904dfb1299f86910db2a20fbe	HBM762.TPPN.463	Published	True	sciATACseq	California Institute of Technology TMC	True	4
6f8b8f7671c0dca3062caca5ad70dca6	HBM839.JWZL.794	Published	True	sciATACseq	California Institute of Technology TMC	True	11
531b30993db47978336800ee1160cd52	HBM674.KVLK.564	Published	True	sciATACseq	California Institute of Technology TMC	True	11
f1b9f55b12e16d1e11a5ebbd863b5787	HBM853.ZMMR.455	Published	True	sciATACseq	California Institute of Technology TMC	True	4
297ffe72553e0c6746670f684ac9626c	HBM879.JXHX.392	Published	True	sciATACseq	California Institute of Technology TMC	True	11
bf6406f58d3bb6144b84ca16938315fa	HBM388.QBNK.395	Published	True	sciATACseq	California Institute of Technology TMC	True	11
48da185436f006156d7e5c1941bfb147	HBM583.SKGC.358	Published	True	sciATACseq	California Institute of Technology TMC	True	4
dd39ed081ffc887d85fc8225c71b37dc	HBM278.GBJP.459	Published	True	sciATACseq	California Institute of Technology TMC	True	4
eb4958e8b5dd073e8a4a80bd613b2d64	HBM984.NZMN.653	Published	True	sciATACseq	California Institute of Technology TMC	True	4
b2db3414cedf8805d20df3cf753842ca	HBM366.LRXP.529	Published	True	sciATACseq	California Institute of Technology TMC	True	4
bf88e07da70ee088e31c7f568e41b196	HBM698.VGTP.676	Published	True	sciATACseq	California Institute of Technology TMC	True	4
d926c41ac08f3c2ba5e61eec83e90b0c	HBM666.FFFW.363	Published	True	sciATACseq	California Institute of Technology TMC	True	7
02dcd834808bd241a4251c730b043194	HBM429.QLFN.492	Published	True	sciATACseq	California Institute of Technology TMC	True	11
84fee104ebfd4acb764b800395393512	HBM675.FQXK.692	Published	True	sciATACseq	California Institute of Technology TMC	True	11
8ea82dc9f26bb2c01f19ddd19b3812b6	HBM445.LSMH.886	Published	True	sciATACseq	California Institute of Technology TMC	True	4
fe43e2182221712260f058743edc901e	HBM389.NZZM.736	Published	True	sciATACseq	California Institute of Technology TMC	True	11
7e39dcec932155b62e332ba7d3b18d35	HBM258.BWHR.287	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
d612208512d1c476a5efe00dde83f97e	HBM849.TWBF.722	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
394852db8fe78f70865b881d5ad40f45	HBM625.PTSS.252	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
4b0a0671bad77bc469ae000a66535f31	HBM725.RHWH.487	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
fdf26c991b398a26be1354543e54af23	HBM788.XLZL.369	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
232aac63e35e0fd4a856bb2ebf7f8d50	HBM865.KZMC.828	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
e0148e8a78bd489d9d86c7906c184920	HBM737.WSXM.893	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
a44a78bfbe0e702cdc172707b6061a16	HBM645.XLLN.924	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
756a0eed9508a9b96a0276b8a7a6d7e2	HBM388.ZSNN.945	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
e75d8b31cfdc5f412d3cdbc2441dc352	HBM667.ZCQC.777	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
42b73e4e346571372f4babe678688dfd	HBM972.VRNF.956	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
319579dab915552f4640ecf57ce13c21	HBM965.GWBH.574	Published	True	sciRNAseq	California Institute of Technology TMC	True	5
6a50c7252f9bbd2aaa6e51714870d2d7	HBM389.XRDV.828	Published	True	snATACseq	Stanford TMC	True	10
7c89b7dce321a97232715b980c1f26f5	HBM667.ZWGS.745	Published	True	snATACseq	Stanford TMC	True	10
409fabf60db9765df35df0ab98f875ba	HBM535.KPZS.733	Published	True	snATACseq	Stanford TMC	True	10
73923ed32b8bbbe6c2b665da5cd704fb	HBM993.LPCM.624	Published	True	snATACseq	Stanford TMC	True	10
ab1bc92be85ba60264dbee1e972c044c	HBM748.MMQM.339	Published	True	snATACseq	Stanford TMC	True	10
6bc71af5ff714288652e6dd5fad03ddb	HBM232.XPHF.775	Published	True	snATACseq	Stanford TMC	True	10
37681097fefaf6e81a90c730f1611cc3	HBM747.VBFK.754	Published	True	snATACseq	Stanford TMC	True	6
484c62e89ff34fc41281c131ccc09ffb	HBM398.THRG.589	Published	True	snATACseq	Stanford TMC	True	5
1956686d45a88c099ef8384ecf9f1329	HBM442.MWFQ.639	Published	True	snATACseq	Stanford TMC	True	10
3aa2cc682518460d6b279a084d94cfc8	HBM582.DFHH.268	Published	True	snATACseq	Stanford TMC	True	10
25f6ffb3af74781c6285537cb032044b	HBM792.GHWK.356	Published	True	snATACseq	Stanford TMC	True	10
71a7553b868d956063065b8c3ce139cd	HBM239.CKSF.677	Published	True	snATACseq	Stanford TMC	True	10
2882f80c0984a4cfccd2334e3af6086f	HBM372.FSCF.979	Published	True	snATACseq	Stanford TMC	True	10
6010ee082043a9adb055ec9b37b4fc99	HBM623.PHGT.682	Published	True	snATACseq	Stanford TMC	True	10
9305dcd562b822550c012b4c874826d5	HBM227.XCNT.648	Published	True	snATACseq	Stanford TMC	True	10
51c8c96154b5a5eaab69d6e7b565a853	HBM255.JXWV.538	Published	True	snATACseq	Stanford TMC	True	10
9c3559f50056d46105184abe93b1808c	HBM722.HPXF.559	Published	True	snATACseq	Stanford TMC	True	10
462d21ffa95f8ac13b929b9ae97fa84c	HBM264.QCGR.632	Published	True	snATACseq	Stanford TMC	True	5
889cc388af2a79caa599432b0d6318c5	HBM397.SHGQ.476	Published	True	snATACseq	Stanford TMC	True	10
77f80b6c8ed9f05884edcd55e6885246	HBM357.WRHQ.827	Published	True	snATACseq	Stanford TMC	True	10
8ea3066683025198c4bdeed332ab526b	HBM882.HDWL.396	Published	True	snATACseq	Stanford TMC	True	10
358bd1827276b638cdf5499b725c46d9	HBM739.KSDT.896	Published	True	snATACseq	Stanford TMC	True	10
a4a5e2be07e539c6d279d15dff56024f	HBM452.SKFP.725	Published	True	snATACseq	Stanford TMC	True	6
f49b28c527d0e2cd077a0f0508e3caa4	HBM522.LSNV.433	Published	True	snATACseq	Stanford TMC	True	10
f6ed30889867807d4e98ca90213bea26	HBM272.JZLF.372	Published	True	snATACseq	Stanford TMC	True	10
f76546f9cc1384a0eeee8a68377083fb	HBM865.WSGK.682	Published	True	snATACseq	Stanford TMC	True	10
8dd2aaa4ac8f04b5bd57b2b6a83d4a5a	HBM835.DHSZ.473	Published	True	snATACseq	Stanford TMC	True	10
7416fb51082a52f8a44f0a2c1a26a760	HBM946.NKHN.264	Published	True	snATACseq	Stanford TMC	True	10
e1bd7aba6bca3997c7e3a1fa864d5f1a	HBM658.RLQC.482	Published	True	snATACseq	Stanford TMC	True	10
bd4f1b9b8d088bd183ac0b5eb509ddd3	HBM376.RMDH.899	Published	True	snATACseq	Stanford TMC	True	10
b5542320c963e62c044bdf64200dffeb	HBM332.PGSG.277	Published	True	snATACseq	Stanford TMC	True	10
6c8d52f0a25836e37c5e0e9701149c7c	HBM443.RQDW.442	Published	True	snATACseq	Stanford TMC	True	10
9d0aae934f73d2adb584640a466048ea	HBM424.RQMH.756	Published	True	snATACseq	Stanford TMC	True	10
f37a04bbcd5d50c035f85c5802a6c80e	HBM632.PMDT.978	Published	True	snATACseq	Stanford TMC	True	10
5b231e4b873358463d5ec4d450c45af4	HBM849.QFWQ.926	Published	True	snATACseq	Stanford TMC	True	10
10012437067c8d88d8b797f44d14cc20	HBM655.MFTK.764	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
555eaeb0e58682538a5bbdc2af2f9bd0	HBM659.GSQR.225	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
c30a75c9f3188b8ee551f0382e213eeb	HBM558.BHPZ.328	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
63325f48a2b8ab0564617a9cf9590abb	HBM233.XQZM.395	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
b34aa1ec24b8447eee710534e26d4639	HBM453.GWNF.247	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
d4ed311cea19bf0390f51a57730569bf	HBM987.BFBR.496	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
d611a7de3a07bd5b88e669ece6a8c9b0	HBM367.ZMBH.758	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
42b9ac26846bfaa27a425ad2bec1cd94	HBM557.VZPM.253	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
025e083e54722e695cdecdae4fb103e7	HBM949.PNXL.623	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
16fef963a9127d53bcda032160ff1402	HBM367.NSZK.788	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
63879f03276f1d5f4cfa81fb841f60d4	HBM889.DMLC.292	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
0523eb73b97a09a4ec7397fc1906988f	HBM433.SPRB.778	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
a14a50984e915e1d6f076c0c8a3b8712	HBM243.MXBM.589	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
1f9e84f5306c1cc75db6018ef7c4dd9e	HBM925.FQDP.328	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
64e3949e4a4cc433e64745204f20fe27	HBM684.SLGB.599	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
3b3f5daa672e3cd0106b368a43ff3354	HBM657.XWQQ.636	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
01a34636e8eeb3a842d912c80a6d0902	HBM373.FZMG.625	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
27b0957d7c43322c272882937c0b94ea	HBM379.PCLL.836	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
f7ca614f1282fa4e461f855dced982b8	HBM373.VTNH.683	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
3f62a59458e0e45bfbac3af284d6a2bd	HBM879.DFQN.248	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
8c4027a8eb765d6c27f2f08e718e830a	HBM638.CDHV.585	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
e79b021fd60b54850cbb5bf45da1b7f5	HBM477.KVFD.827	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
c7792716bfc42c5eae0fb4e63392523d	HBM545.QLKW.543	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
ceffeb49ca259e17abfc828aff56390c	HBM247.JTNN.859	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
d0da20a749142b837cb88e665721211d	HBM599.CXNC.464	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
2e6c312200bea94f832c966850c97e18	HBM322.TNGF.859	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
d0d78e336b44bdd16c16bddb646de88e	HBM745.GCNN.553	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
4f20058fbdca73ddbf8a0fe4e7553fca	HBM439.LWSZ.467	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
73f3863fe703f4d303809907d474ec90	HBM346.LSFW.324	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
6fe00b07bb06a5bfbb5ed72932606ec3	HBM569.FMVR.429	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
a7c8b90ce69d5f4af3bb69d1c4d88141	HBM892.VLVC.242	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
02a6e7da940786a38256900fab831423	HBM399.GZRJ.726	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
0c36dd5c4e727cfd2efd806138268731	HBM487.WJST.938	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
d5dd96696e53ff1c1f8df8b421531d87	HBM354.FMKQ.822	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
986c769e5fe01c550b75e461a4fe8891	HBM958.VZLG.297	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
c229933621ef4017e2e6d5352e1f40f0	HBM324.MKDC.693	Published	True	snRNAseq-10xGenomics-v3	Stanford TMC	False	0
568112d77af9a5a82cf4f4a4195fd3cc	HBM433.GBLD.944	Published	True	Slide-seq	Broad Institute RTI	True	14
21cfe0f6c3368b06237716a6b48f5825	HBM554.DHLV.735	Published	True	Slide-seq	Broad Institute RTI	True	14
1e9014699d8452a281588dc4d2515d1a	HBM337.GJHZ.665	Published	True	Slide-seq	Broad Institute RTI	False	0
9666a870c6824d1c9493fbf78b607aa3	HBM497.FKCS.478	Published	True	Slide-seq	Broad Institute RTI	True	14
490f1116f9f13ad4c26f07cad8011553	HBM272.KQDJ.873	Published	True	Slide-seq	Broad Institute RTI	False	0
410d5aa19fb98abaef973a280894b31a	HBM684.XVPK.336	Published	True	Slide-seq	Broad Institute RTI	False	0
9afff9845dc1be5b76850ae6a4d22027	HBM896.WHQZ.399	Published	True	Slide-seq	Broad Institute RTI	True	14
d9b43585124c9872131c951a815d2ab1	HBM489.LPCX.978	Published	True	Slide-seq	Broad Institute RTI	False	0
12cc2c41d0669ab1067a0c1f52c06144	HBM847.GZGD.668	Published	True	Slide-seq	Broad Institute RTI	True	15
004f4b7e41ca0a6733e64792a3126513	HBM427.RVVD.276	Published	True	Slide-seq	Broad Institute RTI	True	14
c50093802e7d31ff8c884440d95a5271	HBM336.GKJN.639	Published	True	Slide-seq	Broad Institute RTI	True	14
b3d907a4b8a19e79fe095410bdee30ea	HBM488.GXLS.689	Published	True	Slide-seq	Broad Institute RTI	True	14
5375b8c6a773017052517bfdc0e042cc	HBM832.WWZH.575	Published	True	Slide-seq	Broad Institute RTI	False	0
357c2f00be8e423df10bb2f8c33acfc6	HBM754.SJMP.486	Published	True	Slide-seq	Broad Institute RTI	False	0
4e5fa1b5fb6554e9e91d56750716d731	HBM586.QXWD.492	Published	True	Slide-seq	Broad Institute RTI	False	0
78921a68236f92d654904844051dd4bb	HBM874.WGDB.764	Published	True	Slide-seq	Broad Institute RTI	True	14
335b1b3960f1c82a357fa265fc427c64	HBM797.HSMJ.596	Published	True	Slide-seq	Broad Institute RTI	False	0
8202c422e936074aae7c47f5549f7e39	HBM346.CSWK.388	Published	True	Slide-seq	Broad Institute RTI	True	14
cf31f5390569737fc1a85a57752eff67	HBM956.NKKJ.646	Published	True	Slide-seq	Broad Institute RTI	True	14
a92aab96145d181dafcd9039c5255737	HBM387.KXLD.867	Published	True	Slide-seq	Broad Institute RTI	False	0
b5387a565365d5e943d444917f8c9661	HBM246.PZPG.573	Published	True	Slide-seq	Broad Institute RTI	False	0
49da1b0446f9d2533f7c74b7b1ec6754	HBM499.GPFC.894	Published	True	Slide-seq	Broad Institute RTI	False	0
f7fc9881f65e874c6d0683112bd27a74	HBM537.VLPL.734	Published	True	Slide-seq	Broad Institute RTI	True	14
77c4620cac87b7b943402744899270b8	HBM258.RBCM.393	Published	True	Slide-seq	Broad Institute RTI	False	0
a2ed51760e451afe1293754f62c00733	HBM364.JRNL.422	Published	True	Slide-seq	Broad Institute RTI	True	14
181acc92a66264127a0c2696c3f91875	HBM929.QBMH.668	Published	True	Slide-seq	Broad Institute RTI	True	14
4588adc063de83b1d8e487ebc300f87c	HBM226.QHVG.797	Published	True	Slide-seq	Broad Institute RTI	True	14
74c2dc4a46ea54e64287d80d04d15959	HBM973.XRLR.365	Published	True	Slide-seq	Broad Institute RTI	False	0
e1e4148e3951bc35222790dc1352f01c	HBM699.CHMK.457	Published	True	Slide-seq	Broad Institute RTI	False	0
2fc79a0ddab0e95d5935b3234f5cf372	HBM543.DWSW.978	Published	True	Slide-seq	Broad Institute RTI	False	0
d3e8350bdcc7a5851deb22045c3af31a	HBM348.FXGT.728	Published	True	Slide-seq	Broad Institute RTI	False	0
69b3d856a476114c1819287d0d688387	HBM969.VBPS.239	Published	True	Slide-seq	Broad Institute RTI	False	0
7654bacb99511aaaa669bf4e623b5baf	HBM876.NMKV.392	Published	True	Slide-seq	Broad Institute RTI	False	0
81090ae60d3b903dfb5b3e6f461dc96c	HBM786.LZQZ.242	Published	True	Slide-seq	Broad Institute RTI	True	14
5f7d905113c9a136104e55d7298b2eea	HBM464.KHSK.927	Published	True	Slide-seq	Broad Institute RTI	True	14
2f760ca9404f7409746e74594d1807b5	HBM247.GGHT.658	Published	True	Slide-seq	Broad Institute RTI	True	14
49c9f0e6a142a12553afaa3dd1ac6aa9	HBM237.KGFH.483	Published	True	Slide-seq	Broad Institute RTI	True	14
517539cee7b8ea5909150998f5486a17	HBM653.SPBN.555	Published	True	WGS	Stanford TMC	True	3
71256e28c1393f391385a21ab14f78f6	HBM233.GVDL.962	Published	True	WGS	Stanford TMC	True	3
ae48077b3dad3d05960a7b9c0fd839e8	HBM522.WKQN.772	Published	True	WGS	Stanford TMC	True	7
e7a783ee9f03856a9d214625e66bf06d	HBM368.BMZL.342	Published	True	WGS	Stanford TMC	True	5
5c9b7babf1f5e461efa9499115c310a9	HBM725.ZXDG.482	Published	True	WGS	Stanford TMC	True	7
d6a5239b41706a869f07d9e9cdd6ffa4	HBM596.PZBR.726	Published	True	WGS	Stanford TMC	True	7
a26599854b9cd9b89366513db25c0b7c	HBM398.JXVV.636	Published	True	WGS	Stanford TMC	True	7
3acdb3ed962b2087fbe325514b098101	HBM534.XNJK.939	Published	True	WGS	Stanford TMC	True	3
82150e010787314cb260d19a271c6a1a	HBM669.FBKC.238	Published	True	WGS	Stanford TMC	True	5
e98c4c802f823ffa1b49b6f8698320ef	HBM438.NJKG.575	Published	True	WGS	Stanford TMC	True	7
63495a0c6f833359218e7c7f991746ab	HBM999.NRRQ.328	Published	True	WGS	Stanford TMC	True	3
d9d4762c8639fe76553c81ce159b3e45	HBM254.SXCB.872	Published	True	WGS	Stanford TMC	True	3
0186092a96f773bafb62721eb4399c6b	HBM577.NRCL.952	Published	True	WGS	Stanford TMC	True	3
c3fa09a6a84e40730bb3948ea733b3e9	HBM393.DSCC.392	Published	True	WGS	Stanford TMC	True	11
d859a8c563558b7db0b73c6170ad84fd	HBM893.LCWM.423	Published	True	WGS	Stanford TMC	True	3
166ea9ac6dbfa53966c60176b92d35ca	HBM243.QRKL.558	Published	True	WGS	Stanford TMC	True	7
0b10c4d5df6cb25fa12a67f7e72580ab	HBM848.VLZL.329	Published	True	WGS	Stanford TMC	True	3
